Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Referee,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,HST,AST,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,MaxC>2.5,AvgAwayGoalsConceded,HS,AvgCAHH,MaxC<2.5,AvgAwayGoalsScored,B365AHA,AvgHomeGoalsConceded,AS,Over2.5
2023-08-21,E0,20:00,Crystal Palace,Arsenal,A,D,D Coote,2023/2024,0.0,0.0,2,3,52.63,63.16,0.0,1.0,0.0,1.0,2.14,0.68,14,2.01,1.93,2.26,2.06,1.37,14,0
2023-09-17,E0,16:30,Everton,Arsenal,A,D,S Hooper,2023/2024,0.0,0.0,1,4,52.63,36.84,0.0,1.0,0.0,1.0,1.92,0.68,8,1.92,2.35,2.26,1.85,0.95,13,0
2023-09-30,E0,15:00,Bournemouth,Arsenal,A,A,M Salisbury,2023/2024,33.33,25.0,1,8,52.63,63.16,0.0,1.75,0.25,2.0,1.7,0.68,8,2.02,2.42,2.26,1.93,1.47,15,1
2023-10-21,E0,17:30,Chelsea,Arsenal,D,H,C Kavanagh,2023/2024,50.0,40.0,5,3,52.63,63.16,0.5,1.0,1.2,2.0,2.19,0.68,11,1.89,1.88,2.26,1.97,1.37,13,1
2023-11-04,E0,17:30,Newcastle,Arsenal,H,D,S Attwell,2023/2024,40.0,40.0,2,1,52.63,68.42,0.6,0.4,1.8,1.6,2.24,0.68,9,1.97,1.81,2.26,1.87,1.16,14,0
2023-11-25,E0,17:30,Brentford,Arsenal,A,D,T Robinson,2023/2024,40.0,80.0,3,4,52.63,68.42,0.6,1.6,1.8,1.6,1.99,0.68,9,2.11,2.0,2.26,2.02,1.79,15,0
2023-12-05,E0,20:15,Luton,Arsenal,A,A,S Barrott,2023/2024,60.0,60.0,4,9,52.63,68.42,1.2,1.8,1.4,2.2,1.68,0.68,6,2.07,2.48,2.26,1.92,1.95,23,1
2023-12-09,E0,17:30,Aston Villa,Arsenal,H,H,J Gillett,2023/2024,40.0,60.0,3,5,52.63,78.95,1.4,0.6,2.4,1.4,1.86,0.68,10,1.86,2.21,2.26,1.85,1.47,12,0
2023-12-23,E0,17:30,Liverpool,Arsenal,D,D,C Kavanagh,2023/2024,20.0,60.0,3,2,52.63,68.42,1.2,0.8,2.2,1.2,1.71,0.68,13,1.82,2.5,2.26,1.8,0.89,13,0
2023-12-31,E0,14:00,Fulham,Arsenal,H,D,J Smith,2023/2024,40.0,80.0,4,3,52.63,63.16,1.4,1.0,3.0,1.4,1.88,0.68,15,1.89,2.13,2.26,1.99,1.26,13,1
2024-01-30,E0,19:30,Nott'm Forest,Arsenal,A,D,S Hooper,2023/2024,60.0,60.0,3,3,52.63,52.63,1.6,1.8,1.0,1.6,1.83,0.68,9,1.8,2.3,2.26,1.88,1.58,19,1
2024-02-11,E0,14:00,West Ham,Arsenal,A,A,C Pawson,2023/2024,60.0,40.0,1,12,52.63,52.63,1.0,1.4,1.2,2.0,1.92,0.68,5,1.98,2.09,2.26,1.95,1.47,25,1
2024-02-17,E0,15:00,Burnley,Arsenal,A,A,J Gillett,2023/2024,80.0,40.0,0,7,52.63,57.89,0.8,2.4,0.6,3.0,1.62,0.68,8,2.04,2.56,2.26,1.91,2.26,16,1
2024-03-04,E0,20:00,Sheffield United,Arsenal,A,A,S Barrott,2023/2024,100.0,100.0,0,10,52.63,84.21,0.6,4.2,0.8,4.0,1.56,0.68,4,1.95,2.75,2.26,1.85,3.0,22,1
2024-03-31,E0,16:30,Man City,Arsenal,D,D,A Taylor,2023/2024,80.0,20.0,1,2,52.63,57.89,0.2,0.4,1.4,3.8,1.94,0.68,12,2.06,2.16,2.26,1.98,0.84,6,0
2024-04-06,E0,17:30,Brighton,Arsenal,A,A,J Brooks,2023/2024,80.0,40.0,2,7,52.63,57.89,0.0,1.0,1.2,4.0,1.73,0.68,10,2.05,2.38,2.26,2.06,1.42,20,1
2024-04-20,E0,19:30,Wolves,Arsenal,A,A,P Tierney,2023/2024,60.0,40.0,3,9,52.63,63.16,0.0,1.4,0.8,3.2,1.62,0.68,5,1.87,2.52,2.26,1.87,1.58,24,0
2024-04-28,E0,14:00,Tottenham,Arsenal,A,A,M Oliver,2023/2024,60.0,100.0,2,3,52.63,84.21,0.4,1.6,2.2,2.8,1.55,0.68,14,1.93,2.69,2.26,2.01,1.42,9,1
2024-05-12,E0,16:30,Man United,Arsenal,A,A,P Tierney,2023/2024,40.0,40.0,2,5,52.63,68.42,0.4,1.2,1.8,1.8,1.4,0.68,14,1.89,3.4,2.26,1.99,1.47,11,0
2024-08-24,E0,17:30,Aston Villa,Arsenal,A,D,M Oliver,2024/2025,0.0,0.0,3,4,36.84,57.89,0.0,2.0,0.0,2.0,1.76,0.89,11,1.94,2.27,1.79,2.0,1.05,9,0
2024-09-15,E0,14:00,Tottenham,Arsenal,A,D,J Gillett,2024/2025,0.0,50.0,5,4,36.84,73.68,0.0,0.5,2.0,1.5,1.68,0.89,15,2.01,2.45,1.79,2.02,1.84,7,0
2024-09-22,E0,16:30,Man City,Arsenal,D,A,M Oliver,2024/2025,33.33,100.0,11,3,36.84,73.68,0.67,1.33,2.67,1.67,2.07,0.89,33,2.02,1.9,1.79,1.83,1.21,5,1
2024-10-19,E0,17:30,Bournemouth,Arsenal,H,D,R Jones,2024/2025,25.0,25.0,4,1,36.84,31.58,1.0,0.75,1.5,1.25,1.99,0.89,13,1.89,2.08,1.79,1.86,0.84,6,0
2024-11-02,E0,12:30,Newcastle,Arsenal,H,H,J Brooks,2024/2025,20.0,20.0,4,1,36.84,63.16,1.0,0.6,1.0,1.0,1.96,0.89,9,1.91,2.05,1.79,1.98,1.05,10,0
2024-11-10,E0,16:30,Chelsea,Arsenal,D,D,M Oliver,2024/2025,20.0,40.0,3,3,36.84,57.89,1.2,1.2,1.8,0.8,1.84,0.89,17,1.81,2.12,1.79,1.88,0.95,13,0
2024-11-30,E0,17:30,West Ham,Arsenal,A,A,A Taylor,2024/2025,40.0,80.0,5,7,36.84,57.89,1.6,2.0,1.6,1.6,1.73,0.89,12,1.9,2.38,1.79,2.03,1.79,16,1
2024-12-08,E0,14:00,Fulham,Arsenal,D,H,C Kavanagh,2024/2025,20.0,80.0,2,4,36.84,63.16,1.4,2.0,1.6,1.4,1.79,0.89,2,1.81,2.23,1.79,2.05,1.58,12,0
2024-12-21,E0,17:30,Crystal Palace,Arsenal,A,A,S Hooper,2024/2025,40.0,40.0,6,6,36.84,47.37,1.2,2.0,1.0,2.4,1.9,0.89,15,2.09,2.1,1.79,1.95,1.37,14,1
2025-01-01,E0,17:30,Brentford,Arsenal,A,D,P Bankes,2024/2025,60.0,80.0,2,5,36.84,63.16,1.2,2.0,2.4,3.0,1.68,0.89,5,1.73,2.47,1.79,2.01,1.84,14,1
2025-01-04,E0,17:30,Brighton,Arsenal,D,A,A Taylor,2024/2025,60.0,40.0,4,3,36.84,68.42,1.2,1.2,1.0,3.0,2.05,0.89,11,1.83,2.13,1.79,2.06,1.37,9,0
2025-01-25,E0,15:00,Wolves,Arsenal,A,D,M Oliver,2024/2025,40.0,60.0,4,3,36.84,57.89,0.8,2.0,1.0,2.2,1.98,0.89,9,1.85,2.09,1.79,2.05,1.68,9,0
2025-02-15,E0,12:30,Leicester,Arsenal,A,D,S Barrott,2024/2025,40.0,20.0,2,5,36.84,47.37,0.6,2.2,0.0,2.4,1.76,0.89,6,1.9,2.25,1.79,2.03,1.79,11,0
