country,league,alert,verif,datameci,orameci,etapa,txtechipa1,place1,txtechipa2,place2,underprob,underoddsc,cotau,overprob,overoddsc,cotao,homeprob,homeoddsc,cotaa,drawprob,drawoddsc,cotae,awayprob,awayoddsc,cotad,score,validated,result,scor1,scor2,scorp1,scorp2,elohomeo,eloawayo,elodiff,totalgh,totalga,totaldiff,scoredh,scoreda,scodiff,receivedh,receiveda,recdiff,ggh,gga,ngh,nga,gh0,gh1,gh2,gh3,gh4,ga0,ga1,ga2,ga3,ga4,goalminh,goalmina,formah,formaa,codechipa1,codechipa2
England,Premier L,,,5/11/2025,1715,36,Nottingham,6 (7),Leicester,19 (19),45.92,2.178,2.41,54.081,1.849,1.62,63.651,1.571,1.4,18.801,5.319,5.2,17.549,5.698,7.68,2-0 (17.22); 1-0 (15.67); 2-2 ( 8.06); 3-0 ( 7.81); 1-2 ( 7.33);,33,2-2 (1-1),2,2,1,1,1775,1416,359,2.865,2.923,-0.058,1.27,1.448,-0.178,1.595,1.475,0.12,54.054,55.703,45.946,44.297,9.3,30.3,33.3,15.1,9,51.7,15.1,24.2,9,0,,,-13,4,01037,01042
England,Premier L,,,5/11/2025,1715,36,Tottenham,16 (13),C Palace,12 (9),52.986,1.887,2.37,47.014,2.127,1.63,37.105,2.695,3.07,26.302,3.802,3.63,36.593,2.733,2.34,1-1 (11.58); 1-0 (11.00); 0-1 ( 8.71); 1-2 ( 8.39); 0-0 ( 8.27);,658,0-2 (0-1),0,2,0,1,1653,1766,-113,3.018,2.574,0.444,1.797,1.166,0.631,1.221,1.408,-0.188,54.525,49.007,45.475,50.993,27.3,36.3,23.5,8.6,3.4,30.3,31.9,23.1,10.6,3.1,,,-11,-3,01001,01012
England,Premier L,,,5/11/2025,1930,36,Liverpool,1 (1),Arsenal,2 (2),49.701,2.012,2.21,50.299,1.988,1.72,57.151,1.75,2.31,23.067,4.335,3.54,19.782,5.055,3.21,1-1 (10.95); 2-1 (10.25); 1-0 (10.12); 2-0 ( 9.48); 0-1 ( 8.20);,112,2-2 (2-0),2,2,2,0,2001,1912,89,3.157,2.958,0.199,2.11,1.861,0.249,1.046,1.097,-0.051,54.746,52.539,45.254,47.461,20,26.7,25,18.7,5.3,37.9,41,16.9,0.8,2.6,,,-6,-11,01002,01018
England,Premier L,,,5/16/2025,2230,37,Aston Villa,6 (5),Tottenham,17 (17),43.98,2.274,3.13,56.02,1.785,1.38,65.915,1.517,1.35,20.044,4.989,5.89,14.041,7.122,7.67,2-0 (11.56); 2-1 (10.49); 1-0 (10.48); 1-1 ( 9.50); 3-0 ( 8.63);,315,2-0 (0-0),2,0,0,0,1869,1624,245,2.779,3.015,-0.236,1.259,1.793,-0.534,1.521,1.222,0.298,52.059,54.405,47.941,45.595,13,25,27.6,20.6,9.8,41.9,38,15.8,3.1,0.9,,,9,-10,01003,01001
England,Premier L,,,5/16/2025,2315,37,Chelsea,5 (4),Man Utd,16 (16),48.011,2.083,2.62,51.989,1.923,1.51,60.156,1.662,1.38,21.868,4.573,5.36,17.977,5.563,7.85,1-0 (12.51); 2-0 (12.38); 1-1 ( 9.10); 2-1 ( 9.01); 3-0 ( 7.36);,311,1-0 (0-0),1,0,0,0,1820,1596,224,2.844,2.714,0.13,1.747,1.575,0.172,1.097,1.139,-0.042,51.542,50.881,48.458,49.119,15,28.9,28.6,17,7.7,43.3,31.5,18.6,5.1,0.9,,,15,-12,01019,01020
England,Premier L,,,5/18/2025,1500,37,Everton,13 (14),Southampton,20 (20),47.133,2.122,2.12,52.867,1.892,1.78,69.312,1.443,1.43,21.457,4.66,4.95,9.23,10.834,7.6,1-0 (15.35); 1-1 (15.28); 2-0 ( 9.20); 3-0 ( 9.20); 2-1 ( 9.16);,14,2-0 (2-0),2,0,2,0,1738,1369,369,2.619,2.719,-0.1,1.267,1.183,0.084,1.352,1.536,-0.184,49.119,51.923,50.881,48.077,7.3,35.7,21.4,21.4,7.1,43,42.8,14.2,0,0,,,-5,-2,01017,01004
England,Premier L,,,5/18/2025,1715,37,West Ham,15 (17),Nottingham,7 (3),52.899,1.89,1.88,47.101,2.123,2.02,36.819,2.716,3.05,26.241,3.811,3.44,36.941,2.707,2.44,1-1 (11.24); 1-0 (10.81); 0-1 ( 8.82); 1-2 ( 8.63); 0-0 ( 8.49);,620,1-2 (0-1),1,2,0,1,1644,1757,-113,2.852,2.875,-0.023,1.346,1.277,0.069,1.507,1.598,-0.092,55.507,54.464,44.493,45.536,28.1,35.8,22.4,9.5,3.5,30.2,31.4,24.1,10.6,3,,,0,-11,01022,01037
England,Premier L,,,5/18/2025,1800,37,Brentford,8 (8),Fulham,11 (11),51.374,1.947,0,48.626,2.057,0,49.141,2.035,2.07,25.34,3.946,2.07,25.519,3.919,3.79,1-1 (11.61); 1-0 (11.51); 2-1 ( 8.80); 2-0 ( 8.73); 0-1 ( 7.53);,700,2-3 (2-1),2,3,2,1,1799,1695,104,2.967,2.854,0.113,1.5,1.159,0.341,1.467,1.695,-0.228,58.667,55.31,41.333,44.69,21.2,32.7,24.8,14.2,4.8,35.2,35.5,21.4,6.2,1.7,,,21,-14,01059,01010
England,Premier L,,,5/18/2025,1800,37,Leicester,19 (18),Ipswich,18 (18),22.278,4.489,0,77.722,1.287,0,55.578,1.799,2.27,0,0,2.27,44.422,2.251,3.77,1-0 (11.16); 1-3 (11.12); 1-4 (11.12); 2-0 (11.12); 2-3 (11.09);,3,2-0 (1-0),2,0,1,0,1433,1486,-53,2.926,3.111,-0.185,1.45,0.972,0.478,1.476,2.139,-0.663,55.82,61.111,44.18,38.889,0,33.4,33.3,0,0,33.4,0,0,33.3,33.3,,,6,-1,01042,01040
England,Premier L,,,5/18/2025,1930,37,Arsenal,2 (6),Newcastle,3 (5),45.661,2.19,2.13,54.339,1.84,1.78,54.455,1.836,1.89,22.769,4.392,3.82,22.777,4.39,4.17,1-1 (10.29); 2-1 ( 9.96); 1-0 ( 9.60); 2-0 ( 9.29); 0-1 ( 6.83);,217,1-0 (0-0),1,0,0,0,1921,1855,66,2.96,2.791,0.169,1.861,1.339,0.522,1.099,1.452,-0.353,52.643,49.76,47.357,50.24,18.3,27.6,26.7,16.1,6.4,34.8,37.3,17.9,7.3,2.3,,,-11,0,01018,01016
England,Premier L,,,5/19/2025,2300,37,Brighton,9 (9),Liverpool,1 (1),43.986,2.273,2.71,56.014,1.785,1.48,20.191,4.953,2.68,21.079,4.744,3.8,58.731,1.703,2.52,0-1 (12.64); 0-2 ( 9.37); 1-1 ( 9.36); 0-3 ( 8.18); 1-2 ( 6.94);,310,3-2 (1-2),3,2,1,2,1751,1991,-240,2.666,3.159,-0.493,1.245,2.11,-0.865,1.421,1.048,0.372,55.298,54.846,44.702,45.154,40.9,30.3,18.3,8,1.9,14.1,30.9,22.9,20,7.7,,,6,-13,01036,01002
England,Premier L,,,5/20/2025,2300,37,C Palace,12 (12),Wolves,14 (14),51.14,1.955,1.99,48.86,2.047,1.9,51.253,1.951,2.69,24.835,4.027,3.38,23.912,4.182,2.74,1-0 (12.13); 1-1 (11.35); 2-0 ( 9.39); 2-1 ( 8.78); 0-0 ( 7.35);,687,4-2 (2-1),4,2,2,1,1794,1676,118,2.573,2.545,0.027,1.167,1.152,0.016,1.405,1.394,0.011,48.899,50,51.101,50,19.8,32.7,25.3,14.9,5,37.1,34.7,20.5,5.8,1.8,,,6,-3,01012,01031
England,Premier L,,,5/20/2025,2300,37,Man City,6 (4),Bournemouth,10 (4),44.22,2.261,2.66,55.78,1.793,1.51,59.617,1.677,1.48,21.834,4.58,4.83,18.55,5.391,6.52,1-1 (10.63); 2-1 (10.52); 1-0 (10.21); 2-0 (10.10); 3-1 ( 5.68);,354,3-1 (2-0),3,1,2,0,1915,1765,150,3.273,2.974,0.3,2.374,1.281,1.093,0.899,1.692,-0.793,51.542,53.974,48.458,46.026,14.4,27.9,27.6,14.9,10.7,36.6,38.1,17.5,6.4,1.4,,90,6,2,01009,01063
England,Premier L,,,5/25/2025,1900,38,Bournemouth,11 (11),Leicester,18 (19),50.154,1.994,2.46,49.846,2.006,1.58,57.463,1.74,1.37,23.58,4.241,5.54,18.957,5.275,7.9,1-0 (14.23); 2-0 (13.56); 1-1 ( 9.80); 2-1 ( 9.34); 1-2 ( 8.15);,62,2-0 (0-0),2,0,0,0,1753,1458,295,2.977,2.923,0.053,1.281,1.451,-0.171,1.696,1.472,0.224,54.125,55.673,45.875,44.327,13.2,33.8,32.2,9.6,9.6,42.1,29,24.1,4.8,0,,,-1,14,01063,01042
England,Premier L,,,5/25/2025,1900,38,Fulham,10 (10),Man City,3 (8),49.961,2.002,2.58,50.04,1.998,1.54,25.489,3.923,5.15,24.282,4.118,4.48,50.23,1.991,1.61,0-1 (11.82); 1-1 (11.27); 0-2 ( 8.13); 0-0 ( 7.76); 1-2 ( 7.75);,355,0-2 (0-1),0,2,0,1,1725,1926,-201,2.863,3.275,-0.411,1.167,2.376,-1.208,1.696,0.899,0.797,55.507,51.648,44.493,48.352,36.6,34.9,16.9,9.8,1.6,21.2,32.3,22.2,14,7.6,,,-8,0,01010,01009
England,Premier L,,,5/25/2025,1900,38,Ipswich,19 (19),West Ham,15 (15),49.38,2.025,2.59,50.62,1.976,1.52,28.285,3.535,3.14,24.767,4.038,3.89,46.948,2.13,2.19,1-0 (10.98); 1-1 ( 9.84); 1-2 ( 9.84); 2-0 ( 8.05); 0-0 ( 7.34);,37,1-3 (0-1),1,3,0,1,1460,1624,-164,3.081,2.853,0.228,0.946,1.345,-0.399,2.135,1.508,0.627,59.459,55.604,40.541,44.396,27.1,40.5,29.7,2.7,0,27.1,24.3,24.3,13.5,8.1,,,-5,4,01040,01022
England,Premier L,,,5/25/2025,1900,38,Liverpool,1 (1),C Palace,12 (7),42.309,2.364,2.97,57.691,1.733,1.41,66.7,1.499,1.39,18.841,5.308,5.51,14.459,6.916,7.2,2-0 (12.37); 2-1 (10.61); 1-0 ( 9.37); 1-1 ( 8.04); 3-0 ( 7.75);,242,1-1 (0-1),1,1,0,1,1963,1807,156,3.163,2.58,0.582,2.11,1.174,0.936,1.053,1.407,-0.354,54.945,49.011,45.055,50.989,13.4,21.9,28.9,18.1,12.8,42.8,36.7,14,4.5,1.6,,,-20,12,01002,01012
England,Premier L,,,5/25/2025,1900,38,Man Utd,16 (15),Aston Villa,6 (10),48.844,2.047,2.39,51.156,1.955,1.61,26.38,3.791,4.15,24.447,4.09,4.28,49.173,2.034,1.78,1-1 (10.04); 0-1 ( 9.52); 1-2 ( 8.63); 0-2 ( 8.19); 1-0 ( 8.00);,199,2-0 (0-0),2,0,0,0,1590,1876,-286,2.71,2.777,-0.067,1.571,1.261,0.31,1.138,1.516,-0.378,50.769,51.906,49.231,48.094,33.3,35.1,24.1,5.5,2,22.8,28.6,24.6,14.5,4.5,,,-14,8,01020,01003
England,Premier L,,,5/25/2025,1900,38,Newcastle,4 (6),Everton,13 (13),49.027,2.04,2.46,50.974,1.962,1.58,54.014,1.851,1.35,24.271,4.12,5.65,21.715,4.605,8.43,1-1 (11.76); 1-0 (10.90); 2-1 (10.15); 2-0 ( 9.41); 0-1 ( 6.97);,524,0-1 (0-0),0,1,0,0,1843,1741,102,2.787,2.618,0.169,1.336,1.268,0.068,1.451,1.349,0.101,49.64,49.011,50.36,50.989,18.2,30.7,26.5,14.5,6.2,35.5,38.3,19.4,5.9,0.9,,,4,6,01016,01017
England,Premier L,,,5/25/2025,1900,38,Nottingham,7 (7),Chelsea,5 (11),51.578,1.939,2.16,48.423,2.065,1.74,40.472,2.471,3.3,26.143,3.825,3.66,33.385,2.995,2.18,1-1 (12.21); 1-0 (10.79); 0-1 ( 8.40); 2-1 ( 8.33); 1-2 ( 7.83);,539,0-1 (0-0),0,1,0,0,1776,1825,-49,2.876,2.84,0.037,1.283,1.745,-0.462,1.593,1.095,0.498,54.867,51.429,45.133,48.571,24.5,35.6,24.3,10.7,4.4,30.3,34.3,22,9.4,3.5,,,-8,8,01037,01019
England,Premier L,,,5/25/2025,1900,38,Southampton,20 (20),Arsenal,2 (3),43.75,2.286,2.54,56.25,1.778,1.55,25,4,8.11,18.75,5.333,5.4,56.25,1.778,1.37,1-3 (25.00); 0-3 (12.50); 1-0 (12.50); 1-1 (12.50); 2-3 (12.50);,4,1-2 (0-1),1,2,0,1,1365,1932,-567,2.717,2.956,-0.239,1.18,1.859,-0.679,1.537,1.097,0.44,51.799,52.527,48.201,47.473,25,50,25,0,0,25,25,0,50,0,,90,-3,-8,01004,01018
England,Premier L,,,5/25/2025,1900,38,Tottenham,17 (14),Brighton,8 (9),53.199,1.88,3.29,46.801,2.137,1.32,33.948,2.946,3.26,26.878,3.72,4.29,39.174,2.553,2.02,1-1 (12.21); 1-0 (10.07); 0-1 ( 9.37); 1-2 ( 9.23); 2-1 ( 8.18);,468,1-4 (1-0),1,4,1,0,1616,1778,-162,3.013,2.673,0.34,1.789,1.251,0.538,1.224,1.422,-0.198,54.286,55.446,45.714,44.554,28.3,36.9,24.7,7,2.3,27.3,33.1,25,9.6,3.8,,90,-10,19,01001,01036
England,Premier L,,,5/25/2025,1900,38,Wolves,14 (16),Brentford,9 (12),52.6,1.901,2.43,47.4,2.11,1.59,37.468,2.669,2.81,26.296,3.803,3.8,36.236,2.76,2.41,1-1 (11.71); 1-0 (11.05); 0-1 ( 8.54); 1-2 ( 8.53); 0-0 ( 8.06);,693,1-1 (0-1),1,1,0,1,1662,1768,-106,2.558,2.98,-0.422,1.155,1.503,-0.349,1.404,1.477,-0.073,50.189,58.94,49.811,41.06,26.7,36.6,23.2,9.6,3,30.2,32,23.3,10.6,3.1,,,-15,7,01031,01059
England,Premier L,,,8/15/2025,2300,01,Liverpool,12 (12),Bournemouth,3 (3),41.068,2.435,3.16,58.932,1.697,1.38,68.696,1.456,1.31,18.707,5.346,6.4,12.598,7.938,8.86,2-1 (12.52); 2-0 (12.49); 1-1 ( 9.33); 1-0 ( 9.31); 3-1 ( 6.63);,329,4-2 (1-0),4,2,1,0,1950,1758,192,3.16,2.974,0.186,2.107,1.283,0.825,1.053,1.691,-0.638,55.044,53.947,44.956,46.053,10.5,23.1,31,16.4,12.1,40.3,40.4,13.9,4.2,1.2,90,,0,0,01002,01063
England,Premier L,,,8/16/2025,1530,01,Aston Villa,2 (2),Newcastle,15 (15),48.769,2.05,2.34,51.231,1.952,1.64,47.932,2.086,2.26,24.846,4.025,3.69,27.222,3.673,3.13,1-1 (11.37); 2-1 (10.41); 1-0 ( 9.24); 2-0 ( 8.46); 0-1 ( 8.45);,445,0-0 (0-0),0,0,0,0,1831,1812,19,2.775,2.782,-0.007,1.257,1.333,-0.075,1.518,1.45,0.068,51.754,49.522,48.246,50.478,22,29.6,27.1,13,5.6,31.2,38.4,20,8.5,1.5,,,0,0,01003,01016
England,Premier L,,,8/16/2025,1800,01,Brighton,5 (5),Fulham,10 (10),51.628,1.937,2.14,48.372,2.067,1.77,49.339,2.027,1.98,25.372,3.941,3.65,25.29,3.954,3.91,1-1 (11.54); 1-0 (11.13); 2-1 ( 9.03); 2-0 ( 8.70); 0-1 ( 7.97);,675,1-1 (0-0),1,1,0,0,1806,1703,103,2.681,2.86,-0.179,1.26,1.162,0.098,1.421,1.697,-0.276,55.592,55.263,44.408,44.737,21.9,31.7,24.8,14,5.4,35.1,36.4,21,6.2,1.3,,90,0,0,01036,01010
England,Premier L,,,8/16/2025,1800,01,Sunderland,17 (17),West Ham,19 (19),25,4,1.88,75,1.333,2.01,0,0,3.33,0,0,3.43,100,1,2.27,0-2 (25.00); 1-2 (25.00); 1-1 ( 0.00); 1-1 ( 0.00); 1-1 ( 0.00);,2,3-0 (0-0),3,0,0,0,1342,1648,-306,2.586,2.855,-0.27,0.98,1.349,-0.368,1.605,1.507,0.099,46.053,55.702,53.947,44.298,50,50,0,0,0,0,0,50,0,0,90,,0,0,01021,01022
England,Premier L,,,8/16/2025,1800,01,Tottenham,18 (18),Burnley,6 (6),52.751,1.896,2.12,47.249,2.116,1.78,36.835,2.715,1.43,26.339,3.797,4.5,36.826,2.715,8.4,1-1 (11.51); 1-0 (10.41); 0-1 ( 9.00); 1-2 ( 8.74); 0-0 ( 8.14);,347,3-0 (1-0),3,0,1,0,1587,1677,-90,3.018,2.467,0.55,1.787,0.984,0.804,1.23,1.484,-0.253,54.386,47.039,45.614,52.961,27.7,35.4,23.3,10.9,2.3,29.4,32.5,24.7,7.7,4,,,0,0,01001,01030
England,Premier L,,,8/16/2025,2030,01,Wolves,20 (20),Man City,13 (13),48.226,2.074,2.34,51.774,1.931,1.64,23.789,4.204,6.85,23.289,4.294,5.02,52.923,1.89,1.44,0-1 (10.60); 1-1 ( 9.25); 0-2 ( 9.14); 0-0 ( 8.26); 1-2 ( 7.97);,289,0-4 (0-2),0,4,0,2,1662,1947,-285,2.556,3.272,-0.716,1.154,2.375,-1.221,1.402,0.897,0.505,50.376,51.535,49.624,48.465,38.4,33.5,17.6,8.9,1.3,21.5,27.6,23.8,16.9,6.5,,,0,0,01031,01009
England,Premier L,,,8/17/2025,1700,01,Chelsea,8 (8),C Palace,7 (7),48.95,2.043,2.18,51.05,1.959,1.74,51.076,1.958,1.75,24.334,4.11,4.1,24.59,4.067,4.67,1-1 (11.29); 2-1 (10.66); 1-0 ( 9.62); 2-0 ( 9.08); 0-1 ( 8.19);,385,0-0 (0-0),0,0,0,0,1847,1819,28,2.836,2.579,0.257,1.743,1.173,0.57,1.092,1.406,-0.314,51.316,49.123,48.684,50.877,20.9,28.8,27.2,13.7,6.7,33.4,39.2,18.1,7.7,1.2,,,0,0,01019,01012
England,Premier L,,,8/17/2025,1700,01,Nottingham,16 (16),Brentford,4 (4),51.735,1.933,1.81,48.265,2.072,2.09,43.132,2.318,2.18,25.751,3.883,3.37,31.117,3.214,3.66,1-1 (11.52); 1-0 (11.35); 0-1 ( 8.06); 0-0 ( 7.94); 2-1 ( 7.66);,767,3-1 (3-0),3,1,3,0,1753,1767,-14,2.86,2.974,-0.114,1.272,1.5,-0.228,1.588,1.474,0.114,54.386,59.211,45.614,40.789,24.2,34.6,23,12.5,4.3,32.8,33.3,22,8.9,2.7,,,0,0,01037,01059
England,Premier L,,,8/17/2025,1930,01,Man Utd,14 (14),Arsenal,1 (1),47.506,2.105,2.18,52.494,1.905,1.74,23.368,4.279,3.84,22.943,4.359,3.71,53.689,1.863,2,0-1 (10.62); 0-2 (10.12); 1-1 ( 9.37); 1-2 ( 8.93); 0-0 ( 7.53);,237,0-1 (0-1),0,1,0,1,1634,1934,-300,2.708,2.956,-0.248,1.572,1.86,-0.287,1.136,1.096,0.039,50.658,52.632,49.342,47.368,38.2,33.7,16.4,10.1,1.2,19.7,27.8,26.5,16,6.3,,,0,0,01020,01018
England,Premier L,,,8/18/2025,2300,01,Leeds,11 (12),Everton,9 (8),52.41,1.908,1.84,47.59,2.101,2.06,37.285,2.682,2.29,26.393,3.789,3.45,36.322,2.753,3.27,1-1 (12.09); 1-0 (11.08); 1-2 ( 8.65); 0-1 ( 8.42); 0-0 ( 7.72);,675,1-0 (0-0),1,0,0,0,1659,1771,-112,3.184,2.614,0.57,1.333,1.268,0.066,1.851,1.346,0.504,58.772,48.904,41.228,51.096,26,37.3,23.8,9.1,3.1,29.7,32.4,23.2,10.5,3.4,,,0,0,01035,01017
England,Premier L,,,8/22/2025,2300,02,West Ham,19 (18),Chelsea,11 (8),50.98,1.962,2.19,49.02,2.04,1.73,29.147,3.431,5.19,25.395,3.938,4.12,45.458,2.2,1.68,1-1 (11.06); 1-0 ( 9.36); 0-1 ( 9.33); 1-2 ( 8.73); 0-0 ( 7.89);,254,1-5 (1-3),1,5,1,3,1594,1839,-245,2.856,2.829,0.026,1.346,1.74,-0.394,1.51,1.09,0.42,55.58,51.204,44.42,48.796,31.2,37,23.6,5.9,2.3,25.3,29.9,23.6,12.9,4.7,,,0,0,01022,01019
England,Premier L,,,8/23/2025,1530,02,Man City,1 (16),Tottenham,3 (14),43.486,2.3,2.69,56.514,1.769,1.5,73.014,1.37,1.5,17.125,5.839,4.91,9.861,10.141,5.95,2-0 (14.14); 2-1 (11.73); 1-0 (10.14); 3-0 ( 9.28); 1-1 ( 8.41);,215,0-2 (0-2),0,2,0,2,1967,1620,347,3.274,3.018,0.256,2.379,1.79,0.589,0.895,1.228,-0.333,51.422,54.267,48.578,45.733,11.2,21.3,29.7,19.5,10.2,47.6,39.5,9.3,2.7,0.9,,,0,0,01009,01001
England,Premier L,,,8/23/2025,1800,02,Bournemouth,16 (10),Wolves,20 (15),51.753,1.932,2.1,48.247,2.073,1.79,49.323,2.027,1.78,25.004,3.999,3.99,25.673,3.895,4.49,1-0 (12.73); 1-1 (11.52); 2-0 ( 9.16); 2-1 ( 8.30); 0-0 ( 7.57);,597,1-0 (1-0),1,0,1,0,1748,1641,107,2.984,2.562,0.422,1.285,1.15,0.135,1.698,1.412,0.286,54.098,50.187,45.902,49.813,20.4,34.3,24.7,13.4,5.1,37.1,33.6,19.2,8,1.8,,,0,0,01063,01031
England,Premier L,,,8/23/2025,1800,02,Brentford,17 (11),Aston Villa,8 (6),53.05,1.885,2.06,46.95,2.13,1.82,38.092,2.625,3.26,26.716,3.743,3.57,35.192,2.842,2.24,1-1 (13.39); 1-0 (11.46); 0-1 ( 8.81); 1-2 ( 8.14); 2-1 ( 7.56);,585,1-0 (1-0),1,0,1,0,1744,1824,-80,2.98,2.767,0.214,1.497,1.254,0.243,1.484,1.513,-0.029,59.477,51.603,40.523,48.397,25.4,38.6,21.8,10,3.9,29.7,34.7,21.1,10.4,3.5,,,0,0,01059,01003
England,Premier L,,,8/23/2025,1800,02,Burnley,18 (12),Sunderland,2 (13),35.79,2.794,1.56,64.21,1.557,2.54,57.858,1.728,2.34,28.128,3.555,3.17,14.014,7.136,3.44,1-1 (20.75); 3-1 (16.48); 1-0 (12.57); 3-0 ( 9.98); 1-3 ( 8.27);,11,2-0 (0-0),2,0,0,0,1643,1395,248,2.469,2.588,-0.119,0.98,0.993,-0.013,1.489,1.595,-0.106,46.885,45.752,53.115,54.248,0,45.7,9,36.3,9,27.5,45.4,9,18.1,0,,,0,0,01030,01021
England,Premier L,,,8/23/2025,2030,02,Arsenal,6 (9),Leeds,7 (9),41.094,2.433,2.42,58.906,1.698,1.6,70.673,1.415,1.28,18.067,5.535,6.26,11.261,8.88,9.83,2-1 (13.83); 2-0 (13.73); 1-1 ( 9.36); 1-0 ( 9.29); 3-1 ( 6.91);,323,5-0 (2-0),5,0,2,0,1943,1679,264,2.952,3.165,-0.213,1.858,1.33,0.527,1.094,1.835,-0.741,52.516,58.261,47.484,41.739,9.2,22.6,33.4,16.7,11.4,41.1,41.4,12.3,4.3,0.9,90,,0,0,01018,01035
England,Premier L,,,8/24/2025,1700,02,C Palace,10 (13),Nottingham,5 (12),51.45,1.944,1.73,48.55,2.06,2.2,46.525,2.149,2.44,25.825,3.872,3.27,27.65,3.617,3.16,1-1 (12.44); 1-0 (10.34); 2-1 ( 9.48); 0-1 ( 8.79); 2-0 ( 7.88);,546,1-1 (1-0),1,1,1,0,1826,1775,51,2.573,2.87,-0.296,1.171,1.287,-0.116,1.403,1.583,-0.18,49.015,54.783,50.985,45.217,22.9,32.4,24.7,12,5.4,31.9,38.4,20.5,8,0.9,,,0,0,01012,01037
England,Premier L,,,8/24/2025,1700,02,Everton,14 (14),Brighton,9 (7),51.207,1.953,1.81,48.793,2.049,2.08,40.872,2.447,3.16,25.803,3.876,3.4,33.325,3.001,2.37,1-1 (12.06); 1-0 (11.12); 0-1 ( 8.17); 1-2 ( 7.81); 2-1 ( 7.60);,677,2-0 (1-0),2,0,1,0,1750,1795,-45,2.611,2.679,-0.068,1.265,1.259,0.006,1.346,1.42,-0.074,48.796,55.738,51.204,44.262,24.4,36,22.7,11.3,4.7,30.9,33.5,21.7,9.7,3.8,,,0,0,01017,01036
England,Premier L,,,8/24/2025,1930,02,Fulham,12 (15),Man Utd,15 (11),51.859,1.928,2.07,48.141,2.077,1.82,47.92,2.087,3.4,24.96,4.006,3.68,27.12,3.687,2.14,1-0 (11.38); 1-1 (10.39); 2-0 ( 9.66); 2-1 ( 8.82); 0-0 ( 8.38);,526,1-1 (0-0),1,1,0,0,1713,1624,89,2.856,2.705,0.151,1.162,1.569,-0.407,1.694,1.136,0.559,55.459,50.547,44.541,49.453,22.9,31.1,26.4,12.7,5.3,36.6,33.4,19.2,7.7,2.6,,,0,0,01010,01020
England,Premier L,,,8/25/2025,2300,02,Newcastle,13 (17),Liverpool,5 (10),45.174,2.214,2.42,54.826,1.824,1.6,26.39,3.789,2.97,23.288,4.294,3.74,50.323,1.987,2.36,0-1 (10.51); 1-1 (10.26); 0-2 ( 9.49); 1-2 ( 9.27); 0-0 ( 5.90);,235,2-3 (0-1),2,3,0,1,1818,1959,-141,2.776,3.166,-0.391,1.329,2.112,-0.782,1.446,1.055,0.392,49.403,55.142,50.597,44.858,33.9,33.1,18.7,10.6,2.9,17.4,31,28,16.5,4.6,,90,0,0,01016,01002
England,Premier L,,,8/30/2025,1530,03,Chelsea,4 (15),Fulham,14 (6),46.819,2.136,2.13,53.181,1.88,1.78,58.262,1.716,1.67,22.856,4.375,3.97,18.882,5.296,5.49,1-1 (11.08); 2-1 (10.64); 1-0 (10.11); 2-0 ( 9.71); 0-1 ( 6.76);,480,2-0 (1-0),2,0,1,0,1863,1703,160,2.836,2.852,-0.016,1.747,1.161,0.586,1.09,1.691,-0.602,51.31,55.652,48.69,44.348,16.9,27.7,26.6,16.4,7.7,36.5,40,17.7,5.2,0.6,,,0,0,01019,01010
England,Premier L,,,8/30/2025,1800,03,Man Utd,16 (17),Burnley,11 (18),50.905,1.964,2.39,49.095,2.037,1.63,41.473,2.411,1.4,25.534,3.916,5.11,32.993,3.031,7.98,1-1 (11.25); 1-0 (10.20); 0-1 ( 8.80); 0-0 ( 7.97); 2-1 ( 7.88);,427,3-2 (1-0),3,2,1,0,1633,1650,-17,2.703,2.467,0.236,1.568,0.984,0.584,1.135,1.484,-0.348,50.655,46.732,49.345,53.268,25.8,33,23.1,12.4,4.2,30.9,34.1,21.5,9.8,2.8,90,,0,0,01020,01030
England,Premier L,,,8/30/2025,1800,03,Sunderland,8 (2),Brentford,10 (15),29.3,3.413,1.78,70.7,1.414,2.15,4.25,23.529,3.08,8.4,11.905,3.29,87.35,1.145,2.5,0-3 (16.65); 1-3 (16.65); 0-2 (12.50); 1-2 (12.50); 0-4 ( 8.30);,12,2-1 (0-0),2,1,0,0,1387,1762,-375,2.584,2.968,-0.383,0.987,1.494,-0.506,1.597,1.474,0.123,45.455,59.091,54.545,40.909,50,50,0,0,0,8.5,8.3,25,33.3,16.6,90,,0,0,01021,01059
England,Premier L,,,8/30/2025,1800,03,Tottenham,2 (3),Bournemouth,9 (14),52.976,1.888,2.31,47.024,2.127,1.68,38.454,2.601,1.97,26.254,3.809,3.71,35.292,2.833,3.97,1-1 (11.53); 1-0 (11.46); 1-2 ( 8.71); 0-1 ( 8.35); 0-0 ( 8.29);,764,0-1 (0-1),0,1,0,1,1675,1757,-82,3.015,2.977,0.038,1.79,1.284,0.506,1.225,1.693,-0.468,54.148,53.922,45.852,46.078,26.5,36.6,22.5,10.4,3.2,31.3,31.5,23.8,9.2,3.6,,,0,0,01001,01063
