season,date,time,country,league,home,away,code_home,code_away,ft_home,ft_away,ht_home,ht_away,result,validated,elo_home,elo_away,elo_diff,p_home,p_draw,p_away,fair_home,fair_draw,fair_away,odds_home,odds_draw,odds_away,p_over,p_under,fair_over,fair_under,odds_over,odds_under,shots,shots_on_target,corners,possession_home,possession_away,form_home,form_away,home_bonus_elo,EloDiff,Band_H,Band_A,lg_avg_gf_home,lg_avg_gf_away,lg_avg_shots_home,lg_avg_shots_away,lg_avg_sot_home,lg_avg_sot_away,lg_avg_cor_home,lg_avg_cor_away,lg_avg_poss_home,lg_avg_poss_away,datetime,elo_home_calc,elo_away_calc,EloDiff_calc,Band_H_calc,Band_A_calc,home_name_calc,away_name_calc,shots_H,shots_A,sot_H,sot_A,corners_H,corners_A,pos_H,pos_A,_stats_src,pressure_usable,xg_usable,xg_proxy_H,xg_proxy_A,shot_quality_H,shot_quality_A,finishing_luck_H,finishing_luck_A
2018-2019,9/2/2018,1900,England,Premier L,Burnley,Man Utd,1030,1020,0,2,0,2,0-2 (0-2),150,1471.7261454142392,1479.8443225691565,-8.118177154917248,24.172,23.79,52.038,4.137,4.203,1.922,6.72,4.02,1.602,51.756,48.244,1.932,2.073,2.06,1.862,,,,,,0,0,47.67456308768347,56.88182284508275,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-02,1471.7261454142392,1479.8443225691565,56.88182284508275,PEER,PEER,Burnley,Man Utd,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,1530,England,Premier L,Tottenham,Liverpool,1001,1002,1,2,0,1,1-2 (0-1),63,1534.140779617344,1551.4746030142474,-17.333823396903426,58.189,22.171,19.64,1.719,4.51,5.092,3.22,3.69,2.28,51.091,48.909,1.957,2.045,1.746,2.21,,,,,,0,0,47.67456308768347,47.666176603096574,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1534.140779617344,1551.4746030142474,47.666176603096574,PEER,PEER,Tottenham,Liverpool,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,1800,England,Premier L,Bournemouth,Leicester,1063,1042,4,2,3,0,4-2 (3-0),336,1472.4892727309948,1499.1315251398778,-26.642252408883,45.556,26.835,27.609,2.195,3.726,3.622,2.45,3.5,3.06,43.487,56.513,2.3,1.77,1.9,2.02,,,,,,0,0,47.67456308768347,38.35774759111701,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1472.4892727309948,1499.1315251398778,38.35774759111701,PEER,PEER,Bournemouth,Leicester,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,1800,England,Premier L,Man City,Fulham,1009,1010,3,0,2,0,3-0 (2-0),40,1550.1239734160674,1475.351218235057,74.77275518101033,76.688,15.0,8.313,1.304,6.667,12.03,1.112,11.35,23.0,62.938,37.063,1.589,2.698,1.27,3.9,,,,,,0,0,47.67456308768347,139.77275518101033,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1550.1239734160674,1475.351218235057,139.77275518101033,PEER,PEER,Man City,Fulham,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,1800,England,Premier L,Huddersfield,C Palace,1064,1012,0,1,0,1,0-1 (0-1),135,1509.57982265254,1504.6300086328483,4.94981401969153,45.031,27.028,27.941,2.221,3.7,3.579,3.31,3.21,2.46,44.902,55.098,2.227,1.815,2.5,1.584,,,,,,0,0,47.67456308768347,69.94981401969153,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1509.57982265254,1504.6300086328483,69.94981401969153,PEER,PEER,Huddersfield,C Palace,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,1800,England,Premier L,Chelsea,Cardiff,1019,1039,4,1,2,1,4-1 (2-1),94,1539.2431859000303,1485.9947400519804,53.248445848050096,74.294,16.184,9.522,1.346,6.179,10.502,1.178,7.75,19.0,55.357,44.643,1.806,2.24,1.497,2.73,,,,,,0,0,47.67456308768347,118.2484458480501,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1539.2431859000303,1485.9947400519804,118.2484458480501,PEER,PEER,Chelsea,Cardiff,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,1800,England,Premier L,Newcastle,Arsenal,1016,1018,1,2,0,0,1-2 (0-0),208,1466.9398262146892,1474.206384229504,-7.266558014814791,34.278,27.205,38.517,2.917,3.676,2.596,4.15,3.85,1.925,44.446,55.554,2.25,1.8,1.729,2.23,,,,,,0,0,47.67456308768347,57.73344198518521,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1466.9398262146892,1474.206384229504,57.73344198518521,PEER,PEER,Newcastle,Arsenal,,,,,,,,,none,0,0,,,,,,
2018-2019,9/15/2018,2030,England,Premier L,Watford,Man Utd,1025,1020,1,2,0,2,1-2 (0-2),192,1545.210875781766,1497.2783994263395,47.93247635542639,23.624,23.286,53.09,4.233,4.294,1.884,4.1,3.64,2.0,52.924,47.077,1.89,2.124,2.05,1.877,,,,,,0,0,47.67456308768347,112.9324763554264,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-15,1545.210875781766,1497.2783994263395,112.9324763554264,PEER,PEER,Watford,Man Utd,,,,,,,,,none,0,0,,,,,,
2018-2019,9/16/2018,1630,England,Premier L,Wolves,Burnley,1031,1030,1,0,0,0,1-0 (0-0),244,1496.3087332874377,1454.2920685570562,42.016664730381535,45.999,25.855,28.146,2.174,3.868,3.553,1.74,3.65,5.8,44.966,55.034,2.224,1.817,2.2,1.751,,,,,,0,0,47.67456308768347,107.01666473038154,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-16,1496.3087332874377,1454.2920685570562,107.01666473038154,PEER,PEER,Wolves,Burnley,,,,,,,,,none,0,0,,,,,,
2018-2019,9/16/2018,1900,England,Premier L,Everton,West Ham,1017,1022,1,3,1,2,1-3 (1-2),270,1508.9656179370577,1450.293434548927,58.67218338813041,50.756,25.259,23.985,1.97,3.959,4.169,2.17,3.42,3.74,44.769,55.231,2.234,1.811,1.877,2.04,,,,,,0,0,47.67456308768347,123.6721833881304,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-16,1508.9656179370577,1450.293434548927,123.6721833881304,PEER,PEER,Everton,West Ham,,,,,,,,,none,0,0,,,,,,
2018-2019,9/17/2018,2300,England,Premier L,Southampton,Brighton,1004,1036,2,2,1,0,2-2 (1-0),333,1497.0009883876994,1487.344542238536,9.656446149163456,45.62,25.933,28.447,2.192,3.856,3.515,2.03,3.32,4.39,45.461,54.539,2.2,1.834,2.44,1.613,,,,,,0,0,47.67456308768347,74.65644614916346,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-17,1497.0009883876994,1487.344542238536,74.65644614916346,PEER,PEER,Southampton,Brighton,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1530,England,Premier L,Fulham,Watford,1010,1025,1,1,0,1,1-1 (0-1),360,1474.2310055284054,1532.0702537358563,-57.83924820745096,43.096,26.96,29.944,2.32,3.709,3.34,2.58,3.48,2.8,44.179,55.821,2.264,1.791,1.775,2.17,,,,,,0,0,47.67456308768347,7.160751792549036,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1474.2310055284054,1532.0702537358563,7.160751792549036,PEER,PEER,Fulham,Watford,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1800,England,Premier L,Liverpool,Southampton,1002,1004,3,0,3,0,3-0 (3-0),130,1485.852958724756,1461.3897117908225,24.463246933933533,72.748,17.264,9.988,1.375,5.792,10.012,1.207,6.96,16.01,54.515,45.485,1.834,2.199,1.515,2.68,,,,,,0,0,47.67456308768347,89.46324693393353,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1485.852958724756,1461.3897117908225,89.46324693393353,PEER,PEER,Liverpool,Southampton,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1800,England,Premier L,Leicester,Huddersfield,1042,1064,3,1,1,1,3-1 (1-1),97,1447.2784043789206,1521.5999998882469,-74.32159550932602,48.835,26.72,24.445,2.048,3.742,4.091,1.671,3.71,6.5,38.855,61.145,2.574,1.635,2.36,1.657,,,,,,0,0,47.67456308768347,-9.321595509326016,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1447.2784043789206,1521.5999998882469,-9.321595509326016,PEER,PEER,Leicester,Huddersfield,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1800,England,Premier L,Man Utd,Wolves,1020,1031,1,1,1,0,1-1 (1-0),186,1464.5347094147137,1551.0069204236056,-86.47221100889192,75.44,15.85,8.71,1.326,6.309,11.481,1.632,4.01,6.25,61.248,38.752,1.633,2.581,1.909,2.01,,,,,,0,0,47.67456308768347,-21.47221100889192,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1464.5347094147137,1551.0069204236056,-21.47221100889192,PEER,PEER,Man Utd,Wolves,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1800,England,Premier L,Cardiff,Man City,1039,1009,0,5,0,3,0-5 (0-3),21,1492.6098313971415,1455.2932517194372,37.31657967770434,11.688,19.523,68.79,8.556,5.122,1.454,20.5,8.02,1.162,70.039,29.962,1.428,3.338,1.42,2.95,,,,,,0,0,47.67456308768347,102.31657967770434,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1492.6098313971415,1455.2932517194372,102.31657967770434,PEER,PEER,Cardiff,Man City,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1800,England,Premier L,Burnley,Bournemouth,1030,1063,4,0,2,0,4-0 (2-0),223,1562.8380024831904,1494.88467533325,67.95332714994038,39.683,27.133,33.185,2.52,3.686,3.013,3.0,3.38,2.57,42.879,57.121,2.332,1.751,2.11,1.819,,,,,,0,0,47.67456308768347,132.95332714994038,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1562.8380024831904,1494.88467533325,132.95332714994038,PEER,PEER,Burnley,Bournemouth,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,1800,England,Premier L,C Palace,Newcastle,1012,1016,0,0,0,0,0-0 (0-0),338,1510.4190214722491,1503.3223974655732,7.096624006675938,47.673,25.881,26.446,2.098,3.864,3.781,2.15,3.4,3.84,45.498,54.502,2.198,1.835,2.17,1.769,,,,,,0,0,47.67456308768347,72.09662400667594,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1510.4190214722491,1503.3223974655732,72.09662400667594,PEER,PEER,C Palace,Newcastle,,,,,,,,,none,0,0,,,,,,
2018-2019,9/22/2018,2030,England,Premier L,Brighton,Tottenham,1036,1001,1,2,0,1,1-2 (0-1),162,1489.4608552929851,1522.7773801484009,-33.31652485541554,19.155,22.324,58.521,5.22,4.48,1.709,5.5,4.16,1.666,54.326,45.674,1.841,2.189,1.806,2.12,,,,,,0,0,47.67456308768347,31.683475144584463,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-22,1489.4608552929851,1522.7773801484009,31.683475144584463,PEER,PEER,Brighton,Tottenham,,,,,,,,,none,0,0,,,,,,
2018-2019,9/23/2018,1630,England,Premier L,West Ham,Chelsea,1022,1019,0,0,0,0,0-0 (0-0),186,1470.4181550084743,1560.9404822364108,-90.52232722793656,23.048,22.955,53.997,4.339,4.356,1.852,5.9,4.51,1.584,53.772,46.228,1.86,2.163,1.588,2.5,,,,,,0,0,47.67456308768347,-25.52232722793656,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-23,1470.4181550084743,1560.9404822364108,-25.52232722793656,PEER,PEER,West Ham,Chelsea,,,,,,,,,none,0,0,,,,,,
2018-2019,9/23/2018,1900,England,Premier L,Arsenal,Everton,1018,1017,2,0,0,0,2-0 (0-0),194,1510.23108608005,1488.8408974775102,21.390188602539865,59.274,22.602,18.124,1.687,4.424,5.517,1.473,4.98,7.11,50.868,49.132,1.966,2.035,1.531,2.58,,,,,,0,0,47.67456308768347,86.39018860253987,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-23,1510.23108608005,1488.8408974775102,86.39018860253987,PEER,PEER,Arsenal,Everton,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1530,England,Premier L,West Ham,Man Utd,1022,1020,3,1,2,0,3-1 (2-0),190,1471.151428135707,1508.373194793517,-37.22176665781012,20.746,22.812,56.442,4.82,4.384,1.772,4.15,3.72,1.961,52.514,47.486,1.904,2.106,1.833,2.09,,,,,,0,0,47.67456308768347,27.77823334218988,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1471.151428135707,1508.373194793517,27.77823334218988,PEER,PEER,West Ham,Man Utd,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1800,England,Premier L,Newcastle,Leicester,1016,1042,0,2,0,1,0-2 (0-1),376,1477.4956492406411,1474.024931702415,3.470717538226154,44.198,26.41,29.392,2.263,3.786,3.402,2.82,3.23,2.82,44.834,55.166,2.23,1.813,2.4,1.632,,,,,,0,0,47.67456308768347,68.47071753822615,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1477.4956492406411,1474.024931702415,68.47071753822615,PEER,PEER,Newcastle,Leicester,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1800,England,Premier L,Huddersfield,Tottenham,1064,1001,0,2,0,2,0-2 (0-2),35,1521.5763343169192,1532.2763275618468,-10.699993244927557,19.904,21.447,58.649,5.024,4.663,1.705,7.14,4.15,1.558,54.962,45.038,1.819,2.22,1.925,2.0,,,,,,0,0,47.67456308768347,54.300006755072445,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1521.5763343169192,1532.2763275618468,54.300006755072445,PEER,PEER,Huddersfield,Tottenham,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1800,England,Premier L,Man City,Brighton,1009,1036,2,0,1,0,2-0 (1-0),34,1505.3682241443053,1483.7726012937617,21.595622850543577,75.189,15.128,9.683,1.33,6.61,10.328,1.089,12.51,30.39,65.204,34.796,1.534,2.874,1.3,3.7,,,,,,0,0,47.67456308768347,86.59562285054358,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1505.3682241443053,1483.7726012937617,86.59562285054358,PEER,PEER,Man City,Brighton,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1800,England,Premier L,Wolves,Southampton,1031,1004,2,0,0,0,2-0 (0-0),328,1569.7724518774758,1478.5514510602748,91.221000817201,46.447,25.753,27.8,2.153,3.883,3.597,1.925,3.44,4.73,46.279,53.721,2.161,1.861,2.19,1.757,,,,,,0,0,47.67456308768347,156.221000817201,BULLY,DOG,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1569.7724518774758,1478.5514510602748,156.221000817201,BULLY,DOG,Wolves,Southampton,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1800,England,Premier L,Arsenal,Watford,1018,1025,2,0,0,0,2-0 (0-0),189,1463.909230768489,1503.3158882494724,-39.40665748098377,60.798,22.512,16.69,1.645,4.442,5.992,1.485,4.83,6.98,49.95,50.051,2.002,1.998,1.44,2.85,,,,,,0,0,47.67456308768347,25.593342519016232,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1463.909230768489,1503.3158882494724,25.593342519016232,PEER,PEER,Arsenal,Watford,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,1800,England,Premier L,Everton,Fulham,1017,1010,3,0,0,0,3-0 (0-0),368,1444.5871948671063,1533.6867843811117,-89.09958951400517,44.687,26.058,29.255,2.238,3.838,3.418,1.704,4.14,5.2,45.5,54.5,2.198,1.835,1.591,2.49,,,,,,0,0,47.67456308768347,-24.09958951400517,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1444.5871948671063,1533.6867843811117,-24.09958951400517,PEER,PEER,Everton,Fulham,,,,,,,,,none,0,0,,,,,,
2018-2019,9/29/2018,2030,England,Premier L,Chelsea,Liverpool,1019,1002,1,1,1,0,1-1 (1-0),64,1560.2072091091782,1573.9500765226787,-13.742867413500562,34.266,23.86,41.875,2.918,4.191,2.388,2.79,3.55,2.65,50.691,49.309,1.973,2.028,1.657,2.36,,,,,,0,0,47.67456308768347,51.25713258649944,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-29,1560.2072091091782,1573.9500765226787,51.25713258649944,PEER,PEER,Chelsea,Liverpool,,,,,,,,,none,0,0,,,,,,
2018-2019,9/30/2018,1900,England,Premier L,Cardiff,Burnley,1039,1030,1,2,0,0,1-2 (0-0),138,1445.7691779608435,1466.5313407437811,-20.7621627829376,46.211,26.068,27.721,2.164,3.836,3.607,2.6,3.1,3.22,45.282,54.718,2.208,1.828,2.51,1.581,,,,,,0,0,47.67456308768347,44.237837217062406,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-09-30,1445.7691779608435,1466.5313407437811,44.237837217062406,PEER,PEER,Cardiff,Burnley,,,,,,,,,none,0,0,,,,,,
2018-2019,10/1/2018,2300,England,Premier L,Bournemouth,C Palace,1063,1012,2,1,1,0,2-1 (1-0),360,1502.3470635233862,1483.33343974709,19.0136237762963,43.151,26.995,29.854,2.317,3.704,3.35,2.29,3.5,3.37,43.792,56.208,2.284,1.779,1.8,2.14,,,,,,0,0,47.67456308768347,84.0136237762963,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-01,1502.3470635233862,1483.33343974709,84.0136237762963,PEER,PEER,Bournemouth,C Palace,,,,,,,,,none,0,0,,,,,,
2018-2019,10/5/2018,2300,England,Premier L,Brighton,West Ham,1036,1022,1,0,1,0,1-0 (1-0),346,1469.8754989353265,1484.9546942932311,-15.07919535790461,42.692,27.277,30.031,2.342,3.666,3.33,2.73,3.33,2.84,42.33,57.67,2.362,1.734,2.12,1.813,,,,,,-2,18,47.67456308768347,49.92080464209539,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-05,1469.8754989353265,1484.9546942932311,49.92080464209539,PEER,PEER,Brighton,West Ham,,,,,,,,,none,0,0,,,,,,
2018-2019,10/6/2018,1800,England,Premier L,Watford,Bournemouth,1025,1063,0,4,0,3,0-4 (0-3),360,1475.7054922527475,1516.7051308043733,-40.99963855162582,43.77,27.16,29.07,2.285,3.682,3.44,2.14,3.53,3.69,42.451,57.549,2.356,1.738,1.826,2.1,,,,,,0,-6,47.67456308768347,24.00036144837418,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-06,1475.7054922527475,1516.7051308043733,24.00036144837418,PEER,PEER,Watford,Bournemouth,,,,,,,,,none,0,0,,,,,,
2018-2019,10/6/2018,1800,England,Premier L,Tottenham,Cardiff,1001,1039,1,0,1,0,1-0 (1-0),50,1477.7977716027358,1430.6259922976787,47.17177930505704,82.6,13.08,4.32,1.211,7.645,23.148,1.256,6.3,12.49,45.08,54.92,2.218,1.821,1.5,2.66,,,,,,-10,-10,47.67456308768347,112.17177930505704,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-06,1477.7977716027358,1430.6259922976787,112.17177930505704,PEER,PEER,Tottenham,Cardiff,,,,,,,,,none,0,0,,,,,,
2018-2019,10/6/2018,1800,England,Premier L,Leicester,Everton,1042,1017,1,2,1,1,1-2 (1-1),346,1519.4188473857146,1491.5908100933602,27.82803729235433,47.22,26.077,26.703,2.118,3.835,3.745,2.21,3.45,3.56,45.168,54.832,2.214,1.824,1.952,1.97,,,,,,2,-15,47.67456308768347,92.82803729235434,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-06,1519.4188473857146,1491.5908100933602,92.82803729235434,PEER,PEER,Leicester,Everton,,,,,,,,,none,0,0,,,,,,
2018-2019,10/6/2018,1800,England,Premier L,Burnley,Huddersfield,1030,1064,1,1,1,0,1-1 (1-0),52,1519.601744567239,1509.9750110177283,9.62673354951039,48.969,27.164,23.868,2.042,3.681,4.19,2.34,2.99,3.88,36.129,63.871,2.768,1.566,2.71,1.505,,,,,,9,-8,47.67456308768347,74.62673354951039,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-06,1519.601744567239,1509.9750110177283,74.62673354951039,PEER,PEER,Burnley,Huddersfield,,,,,,,,,none,0,0,,,,,,
2018-2019,10/6/2018,1800,England,Premier L,C Palace,Wolves,1012,1031,0,1,0,0,0-1 (0-0),367,1547.647986950539,1434.5027471018889,113.14523984865014,44.147,26.514,29.339,2.265,3.772,3.408,2.88,3.22,2.74,44.935,55.065,2.225,1.816,2.22,1.74,,,,,,-10,17,47.67456308768347,178.14523984865014,BULLY,DOG,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-06,1547.647986950539,1434.5027471018889,178.14523984865014,BULLY,DOG,C Palace,Wolves,,,,,,,,,none,0,0,,,,,,
2018-2019,10/6/2018,2030,England,Premier L,Man Utd,Newcastle,1020,1016,3,2,0,2,3-2 (0-2),166,1494.569928635993,1447.8062716322463,46.7636570037464,64.889,20.307,14.804,1.541,4.924,6.755,1.45,4.56,8.72,57.564,42.436,1.737,2.356,1.99,1.925,,,,,,-5,-11,47.67456308768347,111.7636570037464,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-06,1494.569928635993,1447.8062716322463,111.7636570037464,PEER,PEER,Man Utd,Newcastle,,,,,,,,,none,0,0,,,,,,
2018-2019,10/7/2018,1500,England,Premier L,Fulham,Arsenal,1010,1018,1,5,1,1,1-5 (1-1),170,1459.9297708496958,1534.250917311527,-74.32114646183118,26.913,24.936,48.152,3.716,4.01,2.077,5.02,4.49,1.666,50.61,49.39,1.976,2.025,1.51,2.64,,,,,,-6,13,47.67456308768347,-9.321146461831177,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-07,1459.9297708496958,1534.250917311527,-9.321146461831177,PEER,PEER,Fulham,Arsenal,,,,,,,,,none,0,0,,,,,,
2018-2019,10/7/2018,1715,England,Premier L,Southampton,Chelsea,1004,1019,0,3,0,1,0-3 (0-1),141,1472.4356946336936,1558.7425211983975,-86.3068265647039,24.315,23.519,52.167,4.113,4.252,1.917,6.85,4.23,1.561,51.881,48.119,1.927,2.078,1.806,2.13,,,,,,2,1,47.67456308768347,-21.306826564703897,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-07,1472.4356946336936,1558.7425211983975,-21.306826564703897,PEER,PEER,Southampton,Chelsea,,,,,,,,,none,0,0,,,,,,
2018-2019,10/7/2018,1930,England,Premier L,Liverpool,Man City,1002,1009,0,0,0,0,0-0 (0-0),13,1575.4147644334594,1578.448404002424,-3.033639568964645,29.683,22.485,47.832,3.369,4.447,2.091,2.82,3.55,2.61,61.808,38.192,1.618,2.618,1.671,2.33,,,,,,10,2,47.67456308768347,61.96636043103536,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-07,1575.4147644334594,1578.448404002424,61.96636043103536,PEER,PEER,Liverpool,Man City,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1530,England,Premier L,Chelsea,Man Utd,1019,1020,2,2,1,0,2-2 (1-0),97,1575.170659984434,1501.4596616579067,73.71099832652726,52.252,22.749,24.999,1.914,4.396,4.0,1.704,3.93,5.56,54.143,45.857,1.847,2.181,1.806,2.13,,,,,,2,-13,47.67456308768347,138.71099832652726,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1575.170659984434,1501.4596616579067,138.71099832652726,PEER,PEER,Chelsea,Man Utd,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1800,England,Premier L,Wolves,Watford,1031,1025,0,2,0,2,0-2 (0-2),330,1429.2235453362075,1441.6826829983177,-12.459137662109924,48.583,25.793,25.624,2.058,3.877,3.903,1.787,3.63,5.38,45.348,54.652,2.205,1.83,2.08,1.847,,,,,,17,-16,47.67456308768347,52.54086233789008,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1429.2235453362075,1441.6826829983177,52.54086233789008,PEER,PEER,Wolves,Watford,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1800,England,Premier L,West Ham,Tottenham,1022,1001,0,1,0,1,0-1 (0-1),180,1580.2132653887322,1474.6768981485968,105.5363672401354,16.011,20.949,63.04,6.246,4.773,1.586,4.08,3.9,1.925,54.85,45.15,1.823,2.215,1.68,2.32,,,,,,19,-1,47.67456308768347,170.5363672401354,BULLY,DOG,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1580.2132653887322,1474.6768981485968,170.5363672401354,BULLY,DOG,West Ham,Tottenham,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1800,England,Premier L,Newcastle,Brighton,1016,1036,0,1,0,1,0-1 (0-1),301,1532.6915662890788,1456.0075558476572,76.6840104414216,45.697,25.743,28.56,2.188,3.885,3.501,2.21,3.19,3.96,45.428,54.572,2.201,1.832,2.55,1.564,,,,,,-13,1,47.67456308768347,141.6840104414216,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1532.6915662890788,1456.0075558476572,141.6840104414216,PEER,PEER,Newcastle,Brighton,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1800,England,Premier L,Man City,Burnley,1009,1030,5,0,1,0,5-0 (1-0),37,1476.3817237069572,1552.92718871622,-76.5454650092629,73.721,16.311,9.968,1.356,6.131,10.032,1.071,14.88,33.74,62.154,37.846,1.609,2.642,1.27,3.9,,,,,,2,14,47.67456308768347,-11.545465009262898,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1476.3817237069572,1552.92718871622,-11.545465009262898,PEER,PEER,Man City,Burnley,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1800,England,Premier L,Cardiff,Fulham,1039,1010,4,2,2,2,4-2 (2-2),72,1527.3948200527454,1496.8851892958887,30.509630756856723,46.347,26.719,26.934,2.158,3.743,3.713,2.5,3.42,3.06,39.468,60.532,2.534,1.652,1.847,2.08,,,,,,-10,-15,47.67456308768347,95.50963075685672,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1527.3948200527454,1496.8851892958887,95.50963075685672,PEER,PEER,Cardiff,Fulham,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,1800,England,Premier L,Bournemouth,Southampton,1063,1004,0,0,0,0,0-0 (0-0),200,1440.9165386103327,1478.4484695216004,-37.53193091126764,51.975,25.16,22.865,1.924,3.975,4.373,2.15,3.52,3.72,44.565,55.435,2.244,1.804,1.826,2.1,,,,,,5,-12,47.67456308768347,27.468069088732364,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1440.9165386103327,1478.4484695216004,27.468069088732364,PEER,PEER,Bournemouth,Southampton,,,,,,,,,none,0,0,,,,,,
2018-2019,10/20/2018,2030,England,Premier L,Huddersfield,Liverpool,1064,1002,0,1,0,1,0-1 (0-1),37,1433.7468657518175,1573.6499030471512,-139.90303729533343,19.019,21.778,59.203,5.258,4.592,1.689,11.61,5.38,1.328,58.282,41.718,1.716,2.397,1.9,2.02,,,,,,-7,5,47.67456308768347,-74.90303729533343,PEER,PEER,1.568421052631579,1.2526315789473683,,,,,,,,,2018-10-20,1433.7468657518175,1573.6499030471512,-74.90303729533343,PEER,PEER,Huddersfield,Liverpool,,,,,,,,,none,0,0,,,,,,
