date,home,away,market,outcome,prob,odds,edge,EV
2026-04-25 12:30:00,Wolfsburg,Borussia M.Gladbach,TG Interval,0-3,0.6458618998717199,3.0,0.3125285665383866,0.9375856996151599
2026-01-09 19:30:00,Ein Frankfurt,Dortmund,TG Interval,0-3,0.6450250907997477,3.0,0.31169175746641437,0.935075272399243
2026-03-07 12:30:00,Wolfsburg,Hamburger SV,TG Interval,1-3,0.6435891535182051,3.0,0.3102558201848718,0.9307674605546152
2026-01-14 17:30:00,Wolfsburg,St. Pauli,TG Interval,1-3,0.6427890129608065,3.0,0.30945567962747317,0.9283670388824194
2026-04-25 12:30:00,Hamburger SV,Hoffenheim,TG Interval,1-3,0.6424679895801638,3.0,0.3091346562468305,0.9274039687404914
2025-12-14 18:30:00,Werder Bremen,Stuttgart,TG Interval,0-3,0.6421846444220274,3.0,0.30885131108869407,0.9265539332660822
2026-05-02 12:30:00,Werder Bremen,Augsburg,TG Interval,1-3,0.6421150763983035,3.0,0.30878174306497014,0.9263452291949104
2026-04-18 12:30:00,Borussia M.Gladbach,Mainz 05,TG Interval,1-3,0.6419547767975662,3.0,0.30862144346423287,0.9258643303926986
2026-04-04 12:30:00,Union Berlin,St. Pauli,TG Interval,1-3,0.64162915562085,3.0,0.3082958222875167,0.92488746686255
2026-02-07 12:30:00,Mainz 05,Augsburg,TG Interval,1-3,0.6413915884264267,3.0,0.3080582550930934,0.9241747652792802
2026-03-07 12:30:00,St. Pauli,Ein Frankfurt,TG Interval,1-3,0.641257960946338,3.0,0.3079246276130047,0.9237738828390141
2026-05-09 12:30:00,Mainz 05,Union Berlin,TG Interval,1-3,0.6409717202426649,3.0,0.3076383869093316,0.9229151607279946
2026-03-07 12:30:00,Mainz 05,Stuttgart,TG Interval,0-3,0.6407998420541932,3.0,0.30746650872085984,0.9223995261625795
2026-02-14 12:30:00,Ein Frankfurt,Borussia M.Gladbach,TG Interval,2-5,0.6406691917798674,3.0,0.30733585844653405,0.922007575339602
2026-04-11 12:30:00,RasenBallsport Leipzig,Borussia M.Gladbach,TG Interval,2-5,0.6405939638211571,3.0,0.30726063048782376,0.9217818914634712
2025-12-06 14:30:00,FC Heidenheim,Freiburg,TG Interval,1-3,0.6405319508198917,3.0,0.30719861748655836,0.921595852459675
2026-05-16 12:30:00,Ein Frankfurt,Stuttgart,TG Interval,2-5,0.6405228078415945,3.0,0.30718947450826123,0.9215684235247836
2026-03-21 12:30:00,RasenBallsport Leipzig,Hoffenheim,TG Interval,2-5,0.64050086522067,3.0,0.30716753188733664,0.9215025956620098
2026-01-24 14:30:00,Ein Frankfurt,Hoffenheim,TG Interval,2-5,0.64042330912483,3.0,0.3070899757914967,0.9212699273744902
2026-02-21 12:30:00,Freiburg,Borussia M.Gladbach,TG Interval,2-5,0.6403464122278577,3.0,0.3070130788945244,0.9210392366835731
2026-01-10 17:30:00,Leverkusen,Stuttgart,TG Interval,2-5,0.6403387813414495,3.0,0.3070054480081162,0.9210163440243484
2026-05-02 12:30:00,Leverkusen,RasenBallsport Leipzig,TG Interval,2-5,0.6402103135911885,3.0,0.3068769802578552,0.9206309407735656
2026-04-18 12:30:00,Ein Frankfurt,RasenBallsport Leipzig,TG Interval,2-5,0.6400628324626004,3.0,0.3067294991292671,0.9201884973878012
2026-05-02 12:30:00,Hoffenheim,Stuttgart,TG Interval,2-5,0.640024096812403,3.0,0.3066907634790697,0.9200722904372092
2026-05-09 12:30:00,Stuttgart,Leverkusen,TG Interval,2-5,0.6394894946796033,3.0,0.30615616134626994,0.9184684840388098
2026-01-13 17:30:00,Stuttgart,Ein Frankfurt,TG Interval,2-5,0.6394451390105411,3.0,0.3061118056772078,0.9183354170316234
2026-03-14 12:30:00,Stuttgart,RasenBallsport Leipzig,TG Interval,2-5,0.6392590889163019,3.0,0.3059257555829686,0.9177772667489057
2026-02-21 12:30:00,RasenBallsport Leipzig,Dortmund,TG Interval,0-3,0.6392165618782162,3.0,0.30588322854488287,0.9176496856346485
2026-05-09 12:30:00,Dortmund,Ein Frankfurt,TG Interval,2-5,0.6391992399454278,3.0,0.3058659066120945,0.9175977198362835
2025-12-20 17:30:00,RasenBallsport Leipzig,Leverkusen,TG Interval,2-5,0.6391963722772668,3.0,0.30586303894393346,0.9175891168318002
