fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_home_raw,mu_away_raw,mu_goal_multiplier,mu_total,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2025-12-03T23:00:00,2025-12-03,Serie A Brazil,Brazil,2025-2026,Bahia,Sport Recife,full,2025-12-02T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,2.2769551634788514,0.8827236413955688,1.3393853902816772,0.5192492008209229,1.7,3.15967880487442,0.611590684345949,0.388409315654051,0.611590684345949,0.388409315654051,OU25_OVER,,,,,,,0.5261885213319101,0.4738114786680899,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,5.823555451467524,16.0264884224352,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-03,2025-12-03,2025-12-03,2,0,
2025-12-03T23:00:00,2025-12-03,Serie A Brazil,Brazil,2025-2026,Sao Paulo,Internacional,full,2025-12-02T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.7967689514160157,0.4625973105430603,1.0569229125976562,0.2721160650253296,1.7,2.259366261959076,0.3931551887582099,0.6068448112417901,0.3931551887582099,0.6068448112417901,OU25_UNDER,,,,,,,0.3089366625389411,0.6910633374610589,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.278453312398629,16.47957080062846,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-03,2025-12-03,2025-12-03,3,0,
2025-12-04T00:00:00,2025-12-04,Serie A Brazil,Brazil,2025-2026,Atletico-MG,Palmeiras,full,2025-12-03T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.2491495311260223,1.3297501981258393,0.7347938418388367,0.7822059988975525,1.7,2.5788997292518614,0.4762602489986738,0.5237397510013262,0.4762602489986738,0.5237397510013262,OU25_UNDER,,,,,,,0.5245655214421149,0.4754344785578851,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,8.398328606629548,14.943290557365025,10.0,10.0,10.0,10.0,1,0,0,1,0,0,2025-12-04,2025-12-04,2025-12-04,0,3,
2025-12-04T00:00:00,2025-12-04,Serie A Brazil,Brazil,2025-2026,Flamengo,Ceara,full,2025-12-03T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,3.032171630859375,0.1709942825138568,1.78363037109375,0.1005848720669746,1.7,3.203165913373232,0.6204372018356975,0.3795627981643025,0.6204372018356975,0.3795627981643025,OU25_OVER,,,,,,,0.1495961378894327,0.8504038621105673,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,15.34308866365414,5.222003951475083,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-04,2025-12-04,2025-12-04,1,0,
2025-12-04T22:30:00,2025-12-04,Serie A Brazil,Brazil,2025-2026,Cruzeiro,Botafogo,full,2025-12-03T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.9681182742118837,0.8017417788505554,1.1577166318893433,0.471612811088562,1.7,2.769860053062439,0.5233237835446857,0.4766762164553143,0.5233237835446857,0.4766762164553143,OU25_OVER,,,,,,,0.4744042382572916,0.5255957617427084,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.44760461601761,6.961821978868196,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-04,2025-12-04,2025-12-04,2,2,
2025-12-06T21:30:00,2025-12-06,Serie A Brazil,Brazil,2025-2026,Mirassol,Flamengo,full,2025-12-05T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.3564911365509034,0.6716616362333298,0.797935962677002,0.3950950801372528,1.7,2.028152772784233,0.3309430029343511,0.6690569970656489,0.3309430029343511,0.6690569970656489,OU25_UNDER,,,,,,,0.3631563951642245,0.6368436048357755,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.798943907301562,13.135737852703746,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-06,2025-12-06,2025-12-06,3,3,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Atletico-MG,Vasco DA Gama,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.956649374961853,0.47146036028862,1.150970220565796,0.2773296236991882,1.7,2.428109735250473,0.4376111205584534,0.5623888794415466,0.4376111205584534,0.5623888794415466,OU25_UNDER,,,,,,,0.322782020719691,0.677217979280309,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.860336046090056,15.71977424443826,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,5,0,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Internacional,RB Bragantino,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.7777045130729674,0.497301760315895,1.0457085371017456,0.2925304472446441,1.7,2.2750062733888625,0.3973198898578867,0.6026801101421133,0.3973198898578867,0.6026801101421133,OU25_UNDER,,,,,,,0.3256011302640668,0.6743988697359332,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.808503115466566,13.120491367701815,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,3,1,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Botafogo,Fortaleza EC,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,2.383511173725128,0.6529937446117401,1.402065396308899,0.3841139674186706,1.7,3.036504918336868,0.5848981001737822,0.4151018998262178,0.5848981001737822,0.4151018998262178,OU25_OVER,,,,,,,0.4352909405447114,0.5647090594552886,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,14.21002151157762,14.412360769334954,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,4,2,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Sport Recife,Gremio,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.2594854831695557,0.9280681788921356,0.7408738136291504,0.5459224581718445,1.7,2.187553662061691,0.3739468854054699,0.6260531145945301,0.3739468854054699,0.6260531145945301,OU25_UNDER,,,,,,,0.4330742068872721,0.5669257931127278,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.872598274672663,6.028752339802965,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,0,4,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Fluminense,Bahia,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.2362152278423308,0.500899913907051,0.7271854281425476,0.2946470081806183,1.7,1.7371151417493818,0.2526048873538593,0.7473951126461407,0.2526048873538593,0.7473951126461407,OU25_UNDER,,,,,,,0.2795608567812295,0.7204391432187705,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.92337621442443,13.70276687249534,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,2,0,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Santos,Cruzeiro,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.396918535232544,0.8541804850101471,0.8217167854309082,0.5024591088294983,1.7,2.251099020242691,0.3909536457752372,0.6090463542247628,0.3909536457752372,0.6090463542247628,OU25_UNDER,,,,,,,0.4322935766549982,0.5677064233450018,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,8.025243542601453,15.0252784528209,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,3,0,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Ceara,Palmeiras,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.48478502035141,1.064728707075119,0.8734029531478882,0.6263110041618347,1.7,2.549513727426529,0.4688230970564092,0.5311769029435909,0.4688230970564092,0.5311769029435909,OU25_UNDER,,,,,,,0.5067472152201258,0.4932527847798742,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,11.61524440234817,15.270865545011118,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,1,3,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Corinthians,Juventude,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.6434995651245117,0.6954576820135117,0.9667644500732422,0.4090927541255951,1.7,2.338957247138024,0.4142635349958954,0.5857364650041046,0.4142635349958954,0.5857364650041046,OU25_UNDER,,,,,,,0.4042796707409592,0.5957203292590407,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,11.352099487280611,15.613720470220048,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,1,1,
2025-12-07T19:00:00,2025-12-07,Serie A Brazil,Brazil,2025-2026,Vitoria,Sao Paulo,full,2025-12-06T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,9,9,9,9,9,9,9,9,9,1.1039059221744536,0.6280171275138855,0.6493564248085022,0.3694218397140503,1.7,1.731923049688339,0.2512265344421184,0.7487734655578816,0.2512265344421184,0.7487734655578816,OU25_UNDER,,,,,,,0.3117214494675439,0.688278550532456,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.191715766438552,16.032895613298738,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-07,2025-12-07,2025-12-07,1,0,
2026-01-28T22:00:00,2026-01-28,Serie A Brazil,Brazil,2025-2026,Atletico-MG,Palmeiras,full,2026-01-27T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,7,7,7,7,7,7,7,7,7,1.4087714672088625,0.8821180045604705,0.8286890983581543,0.5188929438591003,1.7,2.290889471769333,0.4015434751434181,0.5984565248565819,0.4015434751434181,0.5984565248565819,OU25_UNDER,,,,,,,0.4428276934692749,0.557172306530725,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,8.988121890995284,16.126198021281756,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-01-28,2026-01-28,2026-01-28,2,2,
2026-01-28T22:30:00,2026-01-28,Serie A Brazil,Brazil,2025-2026,Fluminense,Gremio,full,2026-01-27T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,7,7,7,7,7,7,7,7,7,1.850415790081024,0.2417565807700157,1.0884798765182495,0.1422097533941269,1.7,2.09217237085104,0.3482506310472791,0.651749368952721,0.3482506310472791,0.651749368952721,OU25_UNDER,,,,,,,0.1809996322978982,0.8190003677021017,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.356799206946775,14.521894232491425,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-01-28,2026-01-28,2026-01-28,2,1,
2026-01-28T23:00:00,2026-01-28,Serie A Brazil,Brazil,2025-2026,Corinthians,Bahia,full,2026-01-27T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,7,7,7,7,7,7,7,7,7,1.441263473033905,0.3594654232263565,0.8478020429611206,0.2114502489566803,1.7,1.8007288962602614,0.2695737338299929,0.7304262661700072,0.2695737338299929,0.7304262661700072,OU25_UNDER,,,,,,,0.2305004631638358,0.7694995368361642,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.979692482434476,17.493274416768134,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-01-28,2026-01-28,2026-01-28,1,2,
2026-01-29T00:00:00,2026-01-29,Serie A Brazil,Brazil,2025-2026,Sao Paulo,Flamengo,full,2026-01-28T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.4076609134674072,0.4712234050035476,0.828035831451416,0.277190238237381,1.7,1.8788843184709547,0.2905821214064873,0.7094178785935126,0.2905821214064873,0.7094178785935126,OU25_UNDER,,,,,,,0.2838073139723511,0.7161926860276489,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.721895250271138,16.894483412279673,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-01-29,2026-01-29,2026-01-29,2,1,
2026-01-29T23:00:00,2026-01-29,Serie A Brazil,Brazil,2025-2026,Mirassol,Vasco DA Gama,full,2026-01-28T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.2924507915973662,0.6212738573551178,0.7602651715278625,0.3654552102088928,1.7,1.913724648952484,0.2999860534621565,0.7000139465378434,0.2999860534621565,0.7000139465378434,OU25_UNDER,,,,,,,0.3356732778463568,0.6643267221536431,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.77644781270665,11.048500057978822,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-01-29,2026-01-29,2026-01-29,2,1,
2026-01-30T00:00:00,2026-01-30,Serie A Brazil,Brazil,2025-2026,Botafogo,Cruzeiro,full,2026-01-29T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,2.318126714229584,0.7430702418088913,1.363603949546814,0.4371001422405243,1.7,3.061196956038475,0.5903482193269278,0.4096517806730722,0.5903482193269278,0.4096517806730722,OU25_OVER,,,,,,,0.4727224467722863,0.5272775532277136,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,10.389019109655363,15.430983911557965,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-01-30,2026-01-30,2026-01-30,4,0,
2026-02-04T22:00:00,2026-02-04,Serie A Brazil,Brazil,2025-2026,Flamengo,Internacional,full,2026-02-03T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,2.839981591701508,0.4411608874797821,1.6705774068832395,0.2595064043998718,1.7,3.2811424791812898,0.6365877138570252,0.3634122861429748,0.6365877138570252,0.3634122861429748,OU25_OVER,,,,,,,0.3358693492951233,0.6641306507048766,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.806552907521832,5.939797689924425,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-04,2026-02-04,2026-02-04,1,1,
2026-02-04T22:00:00,2026-02-04,Serie A Brazil,Brazil,2025-2026,RB Bragantino,Atletico-MG,full,2026-02-03T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.5071314692497253,0.4562055975198745,0.8865479230880737,0.2683562338352203,1.7,1.9633370667696,0.3134005511207132,0.6865994488792868,0.3134005511207132,0.6865994488792868,OU25_UNDER,,,,,,,0.285161035684688,0.714838964315312,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,17.907120896968326,15.879041547305608,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-04,2026-02-04,2026-02-04,1,0,
2026-02-04T23:00:00,2026-02-04,Serie A Brazil,Brazil,2025-2026,Santos,Sao Paulo,full,2026-02-03T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.9584165334701535,0.541939839720726,1.1520097255706787,0.3187881410121918,1.7,2.50035637319088,0.4562714499056813,0.5437285500943188,0.4562714499056813,0.5437285500943188,OU25_UNDER,,,,,,,0.3593551988490846,0.6406448011509154,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.101680887125998,17.37019317578639,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-04,2026-02-04,2026-02-04,1,1,
2026-02-05T00:00:00,2026-02-05,Serie A Brazil,Brazil,2025-2026,Palmeiras,Vitoria,full,2026-02-04T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,0.8501636445522308,0.3099359422922134,0.5000962615013123,0.1823152601718902,1.7,1.1600995868444444,0.1119773498317883,0.8880226501682116,0.1119773498317883,0.8880226501682116,OU25_UNDER,,,,,,,0.1526160291313524,0.8473839708686476,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,17.63260343149855,8.890209018243423,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-05,2026-02-05,2026-02-05,5,1,
2026-02-05T00:00:00,2026-02-05,Serie A Brazil,Brazil,2025-2026,Gremio,Botafogo,full,2026-02-04T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.6211209952831267,0.7468526601791382,0.9536005854606628,0.4393250942230224,1.7,2.367973655462265,0.4219007724013384,0.5780992275986616,0.4219007724013384,0.5780992275986616,OU25_UNDER,,,,,,,0.4221377697835056,0.5778622302164944,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.10719770311758,17.104904773984472,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-05,2026-02-05,2026-02-05,5,3,
2026-02-05T22:00:00,2026-02-05,Serie A Brazil,Brazil,2025-2026,Bahia,Fluminense,full,2026-02-04T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,2.0142992734909058,0.7328914493322373,1.1848819255828855,0.4311126172542572,1.7,2.747190722823143,0.5178550859341362,0.4821449140658638,0.5178550859341362,0.4821449140658638,OU25_OVER,,,,,,,0.4501762603218806,0.5498237396781194,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.774038838400672,16.997656969353603,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-05,2026-02-05,2026-02-05,1,1,
2026-02-11T00:00:00,2026-02-11,Serie A Brazil,Brazil,2025-2026,Vitoria,Flamengo,full,2026-02-10T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,0.8588696360588074,0.6855393022298812,0.505217432975769,0.4032584130764007,1.7,1.5444089382886887,0.2023804351558055,0.7976195648441944,0.2023804351558055,0.7976195648441944,OU25_UNDER,,,,,,,0.2859788631666027,0.7140211368333973,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,7.862392214837036,17.8784497309714,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-11,2026-02-11,2026-02-11,1,2,
2026-02-11T22:00:00,2026-02-11,Serie A Brazil,Brazil,2025-2026,Mirassol,Cruzeiro,full,2026-02-10T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,4,4,4,4,4,4,4,4,4,1.5886277735233307,0.3981025606393814,0.9344869256019592,0.2341779768466949,1.7,1.986730334162712,0.3197309713426316,0.6802690286573684,0.3197309713426316,0.6802690286573684,OU25_UNDER,,,,,,,0.2613443242414645,0.7386556757585355,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.459065188787724,12.540024139347477,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-11,2026-02-11,2026-02-11,2,2,
2026-02-12T00:00:00,2026-02-12,Serie A Brazil,Brazil,2025-2026,Sao Paulo,Gremio,full,2026-02-11T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,2.1859033346176147,0.3483839005231857,1.285825490951538,0.2049317061901092,1.7,2.534287235140801,0.4649327889875245,0.5350672110124755,0.4649327889875245,0.5350672110124755,OU25_UNDER,,,,,,,0.2611142033578613,0.7388857966421387,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.999283018611603,17.576734935742227,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-12,2026-02-12,2026-02-12,2,0,
2026-02-12T00:00:00,2026-02-12,Serie A Brazil,Brazil,2025-2026,Vasco DA Gama,Bahia,full,2026-02-11T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.823788034915924,0.3652142107486725,1.0728164911270142,0.2148318886756897,1.7,2.189002245664597,0.3743322895771674,0.6256677104228325,0.3743322895771674,0.6256677104228325,OU25_UNDER,,,,,,,0.256567354608487,0.743432645391513,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,18.3144105320156,16.869574622734646,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-12,2026-02-12,2026-02-12,0,1,
2026-02-12T22:30:00,2026-02-12,Serie A Brazil,Brazil,2025-2026,Fluminense,Botafogo,full,2026-02-11T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.0225402295589447,1.0520102322101592,0.6014942526817322,0.6188295483589172,1.7,2.074550461769104,0.3434929986575666,0.6565070013424334,0.3434929986575666,0.6565070013424334,OU25_UNDER,,,,,,,0.4166977743578374,0.5833022256421626,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,12.282344152055703,13.644646981694963,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-12,2026-02-12,2026-02-12,1,0,
2026-02-12T23:00:00,2026-02-12,Serie A Brazil,Brazil,2025-2026,Corinthians,RB Bragantino,full,2026-02-11T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,5,5,5,5,5,5,5,5,5,1.5627457916736602,0.4186212822794914,0.9192622303962708,0.2462478131055832,1.7,1.981367073953152,0.3182795276700964,0.6817204723299036,0.3182795276700964,0.6817204723299036,OU25_UNDER,,,,,,,0.2703674159899762,0.7296325840100237,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,15.882557643218233,16.13378275054986,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-12,2026-02-12,2026-02-12,2,0,
2026-02-13T00:00:00,2026-02-13,Serie A Brazil,Brazil,2025-2026,Internacional,Palmeiras,full,2026-02-12T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.4313809633255004,0.9268715977668762,0.8419888019561768,0.5452185869216919,1.7,2.3582525610923764,0.4193467217662704,0.5806532782337296,0.4193467217662704,0.5806532782337296,OU25_UNDER,,,,,,,0.4598167217040972,0.5401832782959028,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,8.756023914563198,15.594320375388952,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2026-02-13,2026-02-13,2026-02-13,1,3,
