fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2025-09-14T18:45:00,Ligue 1,Rennes,Lyon,BTTS_NO,,0.5007156598888738,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.512704047059751,0,False
2025-09-19T18:45:00,Ligue 1,Lyon,Angers,OU25_OVER,,0.4849177241892007,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.655572585709043,0,False
2025-09-19T18:45:00,Ligue 1,Lyon,Angers,OU25_UNDER,,0.5150822758107994,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.655572585709043,0,False
2025-09-19T18:45:00,Ligue 1,Lyon,Angers,BTTS_YES,,0.498240085117157,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.655572585709043,0,False
2025-09-19T18:45:00,Ligue 1,Lyon,Angers,BTTS_NO,,0.5017599148828429,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.655572585709043,0,False
2025-09-20T15:00:00,Ligue 1,Nantes,Rennes,OU25_OVER,,0.4850654080613035,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.657507126696815,0,False
2025-09-20T15:00:00,Ligue 1,Nantes,Rennes,OU25_UNDER,,0.5149345919386965,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.657507126696815,0,False
2025-09-20T15:00:00,Ligue 1,Nantes,Rennes,BTTS_YES,,0.5370081848870552,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.657507126696815,0,False
2025-09-20T15:00:00,Ligue 1,Nantes,Rennes,BTTS_NO,,0.4629918151129448,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.657507126696815,0,False
2025-09-20T17:00:00,Ligue 1,Stade Brestois 29,Nice,OU25_OVER,,0.5933791407574182,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.160086273938151,0,False
2025-09-20T17:00:00,Ligue 1,Stade Brestois 29,Nice,OU25_UNDER,,0.4066208592425818,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.160086273938151,0,False
2025-09-20T17:00:00,Ligue 1,Stade Brestois 29,Nice,BTTS_YES,,0.6098315337423477,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.160086273938151,0,False
