fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2026-02-21T17:00:00,Serie B,Palermo,Sudtirol,BTTS_YES,,0.33169777897987285,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.721730351448059,1,False
2026-02-21T17:00:00,Serie B,Palermo,Sudtirol,BTTS_NO,,0.6683022210201272,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.721730351448059,1,False
2026-02-21T17:00:00,Serie B,Reggiana,Avellino,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.633721649646759,1,False
2026-02-21T17:00:00,Serie B,Reggiana,Avellino,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.633721649646759,1,False
2026-02-21T17:00:00,Serie B,Reggiana,Avellino,BTTS_YES,,0.3102200947215343,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.633721649646759,1,False
2026-02-21T17:00:00,Serie B,Reggiana,Avellino,BTTS_NO,,0.6897799052784657,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.633721649646759,1,False
2026-02-21T17:00:00,Serie B,Stabia,Modena,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.7384201884269714,1,False
2026-02-21T17:00:00,Serie B,Stabia,Modena,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.7384201884269714,1,False
2026-02-21T17:00:00,Serie B,Stabia,Modena,BTTS_YES,,0.331792244885537,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7384201884269714,1,False
2026-02-21T17:00:00,Serie B,Stabia,Modena,BTTS_NO,,0.668207755114463,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7384201884269714,1,False
2026-02-21T17:00:00,Serie B,Venezia,Delfino Pescara,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.994079291820526,1,False
2026-02-21T17:00:00,Serie B,Venezia,Delfino Pescara,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.994079291820526,1,False
2026-02-21T17:00:00,Serie B,Venezia,Delfino Pescara,BTTS_YES,,0.3790917065993138,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.994079291820526,1,False
2026-02-21T17:00:00,Serie B,Venezia,Delfino Pescara,BTTS_NO,,0.6209082934006862,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.994079291820526,1,False
2026-02-21T17:30:00,Bundesliga,B. Munich,Frankfurt,OU25_OVER,0.0,0.4705882352941176,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G4_FAIL_LOW_EV(-1.000<0.040),2.239793300628662,1,False
2026-02-21T17:30:00,Bundesliga,B. Munich,Frankfurt,OU25_UNDER,0.0,0.5294117647058824,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G4_FAIL_LOW_EV(-1.000<0.020),2.239793300628662,1,False
2026-02-21T17:30:00,Bundesliga,B. Munich,Frankfurt,BTTS_YES,,0.428907101873772,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G4_FAIL_LOW_EV(nan<0.040),2.239793300628662,1,False
2026-02-21T17:30:00,Bundesliga,B. Munich,Frankfurt,BTTS_NO,,0.571092898126228,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G4_FAIL_LOW_EV(nan<0.040),2.239793300628662,1,False
2026-02-21T17:30:00,Bundesliga,Berlin,Leverkusen,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.77885764837265,1,False
2026-02-21T17:30:00,Bundesliga,Berlin,Leverkusen,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.77885764837265,1,False
2026-02-21T17:30:00,Bundesliga,Berlin,Leverkusen,BTTS_YES,,0.3427021083818689,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.77885764837265,1,False
2026-02-21T17:30:00,Bundesliga,Berlin,Leverkusen,BTTS_NO,,0.6572978916181311,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.77885764837265,1,False
2026-02-21T17:30:00,Bundesliga,FC Koln,Hoffenheim,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.8162440657615664,1,False
2026-02-21T17:30:00,Bundesliga,FC Koln,Hoffenheim,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.8162440657615664,1,False
2026-02-21T17:30:00,Bundesliga,FC Koln,Hoffenheim,BTTS_YES,,0.3560051411670327,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8162440657615664,1,False
